Timestamp,avg-block-size
1/17/2009 0:00,0.000215853
1/20/2009 0:00,0.000224728
1/23/2009 0:00,0.000229238
1/26/2009 0:00,0.000239948
1/29/2009 0:00,0.000227256
2/1/2009 0:00,0.000218204
2/4/2009 0:00,0.000215739
2/7/2009 0:00,0.00024031
2/10/2009 0:00,0.000215667
2/13/2009 0:00,0.000215903
2/16/2009 0:00,0.000244172
2/19/2009 0:00,0.000231048
2/22/2009 0:00,0.000228545
2/25/2009 0:00,0.000215867
2/28/2009 0:00,0.000224525
3/3/2009 0:00,0.000225429
3/6/2009 0:00,0.000215923
3/9/2009 0:00,0.000215713
3/12/2009 0:00,0.000219534
3/15/2009 0:00,0.000215967
3/18/2009 0:00,0.000230711
3/21/2009 0:00,0.000215863
3/24/2009 0:00,0.000215981
3/27/2009 0:00,0.000215953
3/30/2009 0:00,0.00021585
4/2/2009 0:00,0.000215887
4/5/2009 0:00,0.000231554
4/8/2009 0:00,0.000216
4/11/2009 0:00,0.000223333
4/14/2009 0:00,0.000215952
4/17/2009 0:00,0.000215857
4/20/2009 0:00,0.000327034
4/23/2009 0:00,0.00021568
4/26/2009 0:00,0.000232054
4/29/2009 0:00,0.000234094
5/2/2009 0:00,0.000231373
5/5/2009 0:00,0.000224667
5/8/2009 0:00,0.000215935
5/11/2009 0:00,0.000218858
5/14/2009 0:00,0.000221086
5/17/2009 0:00,0.000215961
5/20/2009 0:00,0.000215733
5/23/2009 0:00,0.000215935
5/26/2009 0:00,0.000215904
5/29/2009 0:00,0.00028084
6/1/2009 0:00,0.000219831
6/4/2009 0:00,0.000215938
6/7/2009 0:00,0.000215938
6/10/2009 0:00,0.000215927
6/13/2009 0:00,0.000215449
6/16/2009 0:00,0.000215732
6/19/2009 0:00,0.000215678
6/22/2009 0:00,0.000306382
6/25/2009 0:00,0.00024975
6/28/2009 0:00,0.000220739
7/1/2009 0:00,0.000219432
7/4/2009 0:00,0.000215876
7/7/2009 0:00,0.000215942
7/10/2009 0:00,0.000215864
7/13/2009 0:00,0.00021591
7/16/2009 0:00,0.000215859
7/19/2009 0:00,0.000215812
7/22/2009 0:00,0.000215393
7/25/2009 0:00,0.000215848
7/28/2009 0:00,0.000215707
7/31/2009 0:00,0.000215706
8/3/2009 0:00,0.000215833
8/6/2009 0:00,0.000215922
8/9/2009 0:00,0.000216
8/12/2009 0:00,0.000215524
8/15/2009 0:00,0.000215385
8/18/2009 0:00,0.000216
8/21/2009 0:00,0.000215
8/24/2009 0:00,0.000215
8/27/2009 0:00,0.000215345
8/30/2009 0:00,0.000217381
9/2/2009 0:00,0.000215846
9/5/2009 0:00,0.000215842
9/8/2009 0:00,0.000215768
9/11/2009 0:00,0.000215821
9/14/2009 0:00,0.000215851
9/17/2009 0:00,0.000354226
9/20/2009 0:00,0.000215987
9/23/2009 0:00,0.000215743
9/26/2009 0:00,0.00021546
9/29/2009 0:00,0.000272614
10/2/2009 0:00,0.000232222
10/5/2009 0:00,0.000215764
10/8/2009 0:00,0.000215471
10/11/2009 0:00,0.000215757
10/14/2009 0:00,0.000215623
10/17/2009 0:00,0.000215842
10/20/2009 0:00,0.000338
10/23/2009 0:00,0.000215427
10/26/2009 0:00,0.000215803
10/29/2009 0:00,0.000321711
11/1/2009 0:00,0.00021528
11/4/2009 0:00,0.000294111
11/7/2009 0:00,0.000215667
11/10/2009 0:00,0.000215385
11/13/2009 0:00,0.00023845
11/16/2009 0:00,0.00021568
11/19/2009 0:00,0.0003752
11/22/2009 0:00,0.000215708
11/25/2009 0:00,0.000215644
11/28/2009 0:00,0.000215563
12/1/2009 0:00,0.000483781
12/4/2009 0:00,0.000215444
12/7/2009 0:00,0.000215643
12/10/2009 0:00,0.000215644
12/13/2009 0:00,0.000215754
12/16/2009 0:00,0.000230213
12/19/2009 0:00,0.000216717
12/22/2009 0:00,0.000215722
12/25/2009 0:00,0.000217302
12/28/2009 0:00,0.000215752
12/31/2009 0:00,0.000215696
1/3/2010 0:00,0.000215763
1/6/2010 0:00,0.000215742
1/9/2010 0:00,0.000215828
1/12/2010 0:00,0.000372013
1/15/2010 0:00,0.000219901
1/18/2010 0:00,0.000217328
1/21/2010 0:00,0.000235234
1/24/2010 0:00,0.000216701
1/27/2010 0:00,0.000230055
1/30/2010 0:00,0.00023541
2/2/2010 0:00,0.000232172
2/5/2010 0:00,0.000342731
2/8/2010 0:00,0.00029079
2/11/2010 0:00,0.000266769
2/14/2010 0:00,0.000252813
2/17/2010 0:00,0.000234021
2/20/2010 0:00,0.000223385
2/23/2010 0:00,0.000216336
2/26/2010 0:00,0.000231169
3/1/2010 0:00,0.000235359
3/4/2010 0:00,0.000455076
3/7/2010 0:00,0.000290698
3/10/2010 0:00,0.00024958
3/13/2010 0:00,0.000242719
3/16/2010 0:00,0.000239992
3/19/2010 0:00,0.000313275
3/22/2010 0:00,0.000243391
3/25/2010 0:00,0.000430717
3/28/2010 0:00,0.000229898
3/31/2010 0:00,0.000231163
4/3/2010 0:00,0.000236373
4/6/2010 0:00,0.000296277
4/9/2010 0:00,0.000350619
4/12/2010 0:00,0.00033136
4/15/2010 0:00,0.000624356
4/18/2010 0:00,0.003619629
4/21/2010 0:00,0.000307174
4/24/2010 0:00,0.000356512
4/27/2010 0:00,0.000302633
4/30/2010 0:00,0.000274271
5/3/2010 0:00,0.000315314
5/6/2010 0:00,0.000446899
5/9/2010 0:00,0.000344462
5/12/2010 0:00,0.000367579
5/15/2010 0:00,0.002215769
5/18/2010 0:00,0.000338089
5/21/2010 0:00,0.000373909
5/24/2010 0:00,0.000311516
5/27/2010 0:00,0.000362417
5/30/2010 0:00,0.000310651
6/2/2010 0:00,0.000300299
6/5/2010 0:00,0.00031389
6/8/2010 0:00,0.000341163
6/11/2010 0:00,0.000368988
6/14/2010 0:00,0.000451969
6/17/2010 0:00,0.000321582
6/20/2010 0:00,0.000297303
6/23/2010 0:00,0.000351973
6/26/2010 0:00,0.000286277
6/29/2010 0:00,0.000440657
7/2/2010 0:00,0.000676845
7/5/2010 0:00,0.000363809
7/8/2010 0:00,0.00034553
7/11/2010 0:00,0.000503732
7/14/2010 0:00,0.002847048
7/17/2010 0:00,0.000730653
7/20/2010 0:00,0.001065707
7/23/2010 0:00,0.00052816
7/26/2010 0:00,0.000999379
7/29/2010 0:00,0.002451328
8/1/2010 0:00,0.000432033
8/4/2010 0:00,0.000489045
8/7/2010 0:00,0.000640974
8/10/2010 0:00,0.000475817
8/13/2010 0:00,0.000837344
8/16/2010 0:00,0.001049878
8/19/2010 0:00,0.000623652
8/22/2010 0:00,0.000472557
8/25/2010 0:00,0.000415458
8/28/2010 0:00,0.000607465
8/31/2010 0:00,0.000976864
9/3/2010 0:00,0.000507171
9/6/2010 0:00,0.00050588
9/9/2010 0:00,0.000714726
9/12/2010 0:00,0.000700424
9/15/2010 0:00,0.000767669
9/18/2010 0:00,0.000452608
9/21/2010 0:00,0.001555471
9/24/2010 0:00,0.000613197
9/27/2010 0:00,0.000957672
9/30/2010 0:00,0.000752959
10/3/2010 0:00,0.000938459
10/6/2010 0:00,0.000710673
10/9/2010 0:00,0.000904924
10/12/2010 0:00,0.000698742
10/15/2010 0:00,0.000531746
10/18/2010 0:00,0.000734683
10/21/2010 0:00,0.000971903
10/24/2010 0:00,0.000788171
10/27/2010 0:00,0.000909333
10/30/2010 0:00,0.000475782
11/2/2010 0:00,0.000449341
11/5/2010 0:00,0.000705639
11/8/2010 0:00,0.000844556
11/11/2010 0:00,0.000510356
11/14/2010 0:00,0.000560965
11/17/2010 0:00,0.000505
11/20/2010 0:00,0.019051328
11/23/2010 0:00,0.000753486
11/26/2010 0:00,0.001913732
11/29/2010 0:00,0.000692005
12/2/2010 0:00,0.00069658
12/5/2010 0:00,0.000489146
12/8/2010 0:00,0.000623458
12/11/2010 0:00,0.000962874
12/14/2010 0:00,0.001029756
12/17/2010 0:00,0.000986211
12/20/2010 0:00,0.00168878
12/23/2010 0:00,0.001118621
12/26/2010 0:00,0.001146062
12/29/2010 0:00,0.000980552
1/1/2011 0:00,0.001109917
1/4/2011 0:00,0.001778255
1/7/2011 0:00,0.001676726
1/10/2011 0:00,0.002288327
1/13/2011 0:00,0.002019718
1/16/2011 0:00,0.001689914
1/19/2011 0:00,0.001694337
1/22/2011 0:00,0.00315057
1/25/2011 0:00,0.001655269
1/28/2011 0:00,0.002095804
1/31/2011 0:00,0.003036612
2/3/2011 0:00,0.001523144
2/6/2011 0:00,0.001755898
2/9/2011 0:00,0.001942214
2/12/2011 0:00,0.003058628
2/15/2011 0:00,0.002962667
2/18/2011 0:00,0.003308448
2/21/2011 0:00,0.002881227
2/24/2011 0:00,0.003199367
2/27/2011 0:00,0.002943467
3/2/2011 0:00,0.003826976
3/5/2011 0:00,0.003037004
3/8/2011 0:00,0.004463941
3/11/2011 0:00,0.004819262
3/14/2011 0:00,0.00760108
3/17/2011 0:00,0.006695085
3/20/2011 0:00,0.010225869
3/23/2011 0:00,0.009205618
3/26/2011 0:00,0.00814929
3/29/2011 0:00,0.005658638
4/1/2011 0:00,0.003512443
4/4/2011 0:00,0.004634978
4/7/2011 0:00,0.004101782
4/10/2011 0:00,0.003867376
4/13/2011 0:00,0.004836397
4/16/2011 0:00,0.006164202
4/19/2011 0:00,0.008239065
4/22/2011 0:00,0.004423335
4/25/2011 0:00,0.006000641
4/28/2011 0:00,0.007537951
5/1/2011 0:00,0.00939162
5/4/2011 0:00,0.005970066
5/7/2011 0:00,0.006394117
5/10/2011 0:00,0.007986863
5/13/2011 0:00,0.009412517
5/16/2011 0:00,0.008022259
5/19/2011 0:00,0.011566251
5/22/2011 0:00,0.008164841
5/25/2011 0:00,0.008554
5/28/2011 0:00,0.012765568
5/31/2011 0:00,0.017156453
6/3/2011 0:00,0.020057272
6/6/2011 0:00,0.018303635
6/9/2011 0:00,0.023544243
6/12/2011 0:00,0.022714979
6/15/2011 0:00,0.019427351
6/18/2011 0:00,0.024290497
6/21/2011 0:00,0.015847763
6/24/2011 0:00,0.019923046
6/27/2011 0:00,0.032423047
6/30/2011 0:00,0.021155885
7/3/2011 0:00,0.020713455
7/6/2011 0:00,0.030170153
7/9/2011 0:00,0.022822349
7/12/2011 0:00,0.024730929
7/15/2011 0:00,0.020630767
7/18/2011 0:00,0.027003471
7/21/2011 0:00,0.024297697
7/24/2011 0:00,0.02167003
7/27/2011 0:00,0.020902351
7/30/2011 0:00,0.017124013
8/2/2011 0:00,0.025117474
8/5/2011 0:00,0.022285579
8/8/2011 0:00,0.027203301
8/11/2011 0:00,0.022631949
8/14/2011 0:00,0.026015492
8/17/2011 0:00,0.025594449
8/20/2011 0:00,0.020510493
8/23/2011 0:00,0.020649245
8/26/2011 0:00,0.022968796
8/29/2011 0:00,0.024845978
9/1/2011 0:00,0.023808488
9/4/2011 0:00,0.040163127
9/7/2011 0:00,0.022320456
9/10/2011 0:00,0.021831647
9/13/2011 0:00,0.019008775
9/16/2011 0:00,0.022135882
9/19/2011 0:00,0.024278228
9/22/2011 0:00,0.017998054
9/25/2011 0:00,0.01906062
9/28/2011 0:00,0.01683866
10/1/2011 0:00,0.016188392
10/4/2011 0:00,0.022648464
10/7/2011 0:00,0.01789708
10/10/2011 0:00,0.019697707
10/13/2011 0:00,0.021946577
10/16/2011 0:00,0.018075227
10/19/2011 0:00,0.016536278
10/22/2011 0:00,0.022048857
10/25/2011 0:00,0.016969194
10/28/2011 0:00,0.02138521
10/31/2011 0:00,0.015892298
11/3/2011 0:00,0.01939228
11/6/2011 0:00,0.013302938
11/9/2011 0:00,0.016959422
11/12/2011 0:00,0.015901669
11/15/2011 0:00,0.016387739
11/18/2011 0:00,0.016628429
11/21/2011 0:00,0.016562881
11/24/2011 0:00,0.020124876
11/27/2011 0:00,0.018073237
11/30/2011 0:00,0.020453944
12/3/2011 0:00,0.016359592
12/6/2011 0:00,0.019813327
12/9/2011 0:00,0.01608266
12/12/2011 0:00,0.018983528
12/15/2011 0:00,0.017242884
12/18/2011 0:00,0.013469569
12/21/2011 0:00,0.016324879
12/24/2011 0:00,0.013361641
12/27/2011 0:00,0.016132586
12/30/2011 0:00,0.014956697
1/2/2012 0:00,0.019120748
1/5/2012 0:00,0.024677259
1/8/2012 0:00,0.020421215
1/11/2012 0:00,0.027516275
1/14/2012 0:00,0.0199715
1/17/2012 0:00,0.01949688
1/20/2012 0:00,0.020875138
1/23/2012 0:00,0.015229035
1/26/2012 0:00,0.022095333
1/29/2012 0:00,0.017987383
2/1/2012 0:00,0.02086295
2/4/2012 0:00,0.021104427
2/7/2012 0:00,0.022141686
2/10/2012 0:00,0.027532587
2/13/2012 0:00,0.026395701
2/16/2012 0:00,0.032552297
2/19/2012 0:00,0.016500196
2/22/2012 0:00,0.019583635
2/25/2012 0:00,0.018166115
2/28/2012 0:00,0.019341719
3/2/2012 0:00,0.028036978
3/5/2012 0:00,0.024393138
3/8/2012 0:00,0.019947962
3/11/2012 0:00,0.019407224
3/14/2012 0:00,0.026125839
3/17/2012 0:00,0.018140829
3/20/2012 0:00,0.019019838
3/23/2012 0:00,0.021414643
3/26/2012 0:00,0.0211
3/29/2012 0:00,0.023847582
4/1/2012 0:00,0.018527542
4/4/2012 0:00,0.023483117
4/7/2012 0:00,0.021153822
4/10/2012 0:00,0.025337864
4/13/2012 0:00,0.026838944
4/16/2012 0:00,0.027426713
4/19/2012 0:00,0.023639268
4/22/2012 0:00,0.021182457
4/25/2012 0:00,0.027349315
4/28/2012 0:00,0.021932691
5/1/2012 0:00,0.028175135
5/4/2012 0:00,0.039096907
5/7/2012 0:00,0.047653871
5/10/2012 0:00,0.041772411
5/13/2012 0:00,0.045954414
5/16/2012 0:00,0.070706331
5/19/2012 0:00,0.104611255
5/22/2012 0:00,0.090723809
5/25/2012 0:00,0.104401926
5/28/2012 0:00,0.09335312
5/31/2012 0:00,0.068906986
6/3/2012 0:00,0.095961941
6/6/2012 0:00,0.047840641
6/9/2012 0:00,0.08498093
6/12/2012 0:00,0.058884154
6/15/2012 0:00,0.154256535
6/18/2012 0:00,0.09984348
6/21/2012 0:00,0.092688941
6/24/2012 0:00,0.078320023
6/27/2012 0:00,0.082810865
6/30/2012 0:00,0.072143515
7/3/2012 0:00,0.0604583
7/6/2012 0:00,0.068159568
7/9/2012 0:00,0.067203472
7/12/2012 0:00,0.071337967
7/15/2012 0:00,0.081751921
7/18/2012 0:00,0.097539787
7/21/2012 0:00,0.105447624
7/24/2012 0:00,0.07661228
7/27/2012 0:00,0.06291673
7/30/2012 0:00,0.089554205
8/2/2012 0:00,0.087116848
8/5/2012 0:00,0.098393971
8/8/2012 0:00,0.099368283
8/11/2012 0:00,0.078008524
8/14/2012 0:00,0.09492186
8/17/2012 0:00,0.126099768
8/20/2012 0:00,0.091681546
8/23/2012 0:00,0.077100085
8/26/2012 0:00,0.068306922
8/29/2012 0:00,0.081827786
9/1/2012 0:00,0.104102193
9/4/2012 0:00,0.11609783
9/7/2012 0:00,0.083443649
9/10/2012 0:00,0.095204533
9/13/2012 0:00,0.100090123
9/16/2012 0:00,0.081232758
9/19/2012 0:00,0.099648454
9/22/2012 0:00,0.072497261
9/25/2012 0:00,0.07096805
9/28/2012 0:00,0.093320316
10/1/2012 0:00,0.095109427
10/4/2012 0:00,0.119388364
10/7/2012 0:00,0.130167312
10/10/2012 0:00,0.095408315
10/13/2012 0:00,0.102925074
10/16/2012 0:00,0.104634058
10/19/2012 0:00,0.09365856
10/22/2012 0:00,0.120052879
10/25/2012 0:00,0.092771692
10/28/2012 0:00,0.052922825
10/31/2012 0:00,0.091629322
11/3/2012 0:00,0.075027288
11/6/2012 0:00,0.108847533
11/9/2012 0:00,0.077291882
11/12/2012 0:00,0.083553
11/15/2012 0:00,0.120568868
11/18/2012 0:00,0.105937384
11/21/2012 0:00,0.121658783
11/24/2012 0:00,0.090450669
11/27/2012 0:00,0.089130777
11/30/2012 0:00,0.10663944
12/3/2012 0:00,0.070422871
12/6/2012 0:00,0.130736628
12/9/2012 0:00,0.116813127
12/12/2012 0:00,0.131017715
12/15/2012 0:00,0.124239741
12/18/2012 0:00,0.183036864
12/21/2012 0:00,0.153479659
12/24/2012 0:00,0.135534394
12/27/2012 0:00,0.131340404
12/30/2012 0:00,0.115105253
1/2/2013 0:00,0.114158386
1/5/2013 0:00,0.118321986
1/8/2013 0:00,0.149385647
1/11/2013 0:00,0.187258684
1/14/2013 0:00,0.127191745
1/17/2013 0:00,0.20006391
1/20/2013 0:00,0.140661277
1/23/2013 0:00,0.174382127
1/26/2013 0:00,0.152176891
1/29/2013 0:00,0.157379481
2/1/2013 0:00,0.179126878
2/4/2013 0:00,0.153543866
2/7/2013 0:00,0.177804435
2/10/2013 0:00,0.15402287
2/13/2013 0:00,0.158420643
2/16/2013 0:00,0.124961259
2/19/2013 0:00,0.160518849
2/22/2013 0:00,0.167057353
2/25/2013 0:00,0.149805907
2/28/2013 0:00,0.17366444
3/3/2013 0:00,0.157164981
3/6/2013 0:00,0.194600665
3/9/2013 0:00,0.156913059
3/12/2013 0:00,0.179993274
3/15/2013 0:00,0.172658599
3/18/2013 0:00,0.107629826
3/21/2013 0:00,0.127105683
3/24/2013 0:00,0.130020534
3/27/2013 0:00,0.190771275
3/30/2013 0:00,0.187826457
4/2/2013 0:00,0.175525702
4/5/2013 0:00,0.190149158
4/8/2013 0:00,0.195200477
4/11/2013 0:00,0.2165768
4/14/2013 0:00,0.175250908
4/17/2013 0:00,0.163884567
4/20/2013 0:00,0.157490357
4/23/2013 0:00,0.174533726
4/26/2013 0:00,0.157673474
4/29/2013 0:00,0.147565822
5/2/2013 0:00,0.196927119
5/5/2013 0:00,0.152646418
5/8/2013 0:00,0.156593673
5/11/2013 0:00,0.19063406
5/14/2013 0:00,0.201917383
5/17/2013 0:00,0.174007702
5/20/2013 0:00,0.180973295
5/23/2013 0:00,0.162274425
5/26/2013 0:00,0.133395368
5/29/2013 0:00,0.160073827
6/1/2013 0:00,0.124866441
6/4/2013 0:00,0.129793573
6/7/2013 0:00,0.154855944
6/10/2013 0:00,0.118736178
6/13/2013 0:00,0.108115328
6/16/2013 0:00,0.106505805
6/19/2013 0:00,0.160322301
6/22/2013 0:00,0.11768775
